subject_id,account_id,DATE_REPORTED,currency_code,REPAYMENT_FREQUENCY,NUMBER_OF_INSTALLMENTS,SANCTION_AMT,TOT_OUTSTD_BAL,OVER_DUE_AMT,AMOUNT_OF_INSTALLMENT,DATE_LATEST_PAY_RECEIVED,LAST_AMOUNT_PAID,DATE_ACC_OPEN,DATE_ACC_CLOSE,INSTALMENT_LOAN_TYPE,loan_status,ASSET_CLASSIFICATION,REASON_FOR_CLOSURE,NO_OF_DAYS_PAST_DUE,LOAN_TENURE,EXPECTED_END_DATE_OF_LOAN,CONDITION
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,1500000,1359473,0,271895,25-Apr-18,,28-Feb-18,,BusinessLoan,Existing,,,0,,12-Sep-18,No
1.10114E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,12150000,4319422,0,0,27-Mar-18,,5-Jun-14,,ConsumerLoan,Existing,,,0,,28-Jun-19,No
1.10117E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,20000000,18815264,0,0,10-Mar-18,,10-Jan-18,,BusinessLoan,Existing,,,0,,10-Jan-19,No
1.10118E+17,2.20118E+15,19-Apr-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,250000,250000,0,250000,,,2-Mar-18,,BusinessLoan,Existing,,,0,,2-Sep-18,No
1.10118E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,48,3600000,4772612,0,0,28-Mar-18,,19-Dec-17,,ConsumerLoan,Existing,,,0,,19-Dec-21,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,49,11233524,9335282,520801,0,16-Mar-18,,25-Jul-16,,ConsumerLoan,Existing,,,34,,25-Aug-20,No
1.10114E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,30000000,19857515,0,0,31-Mar-18,,12-Oct-17,,BusinessLoan,Existing,,,0,,12-Oct-18,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,8000000,10163759,0,0,27-Mar-18,,27-Jan-17,,ConsumerLoan,Existing,,,0,,28-Jan-22,No
1.10116E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,12,15000000,7373116,1,1462307,19-Apr-18,,11-Aug-17,,BusinessLoan,Existing,,,21,,11-Aug-18,No
1.10114E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,500000,0,0,102749,6-Jun-16,,21-Dec-15,6-Jun-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,6-Jun-16,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,6350000,6897683,0,0,27-Mar-18,,20-Aug-16,,ConsumerLoan,Existing,,,0,,28-Aug-21,No
1.10114E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,6000000,4420024,0,0,27-Mar-18,,18-Sep-15,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10116E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,500000,0,0,102749,18-Sep-17,,11-Mar-17,18-Sep-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,11-Sep-17,No
1.10117E+17,2.20117E+15,19-Apr-18,TZS,MonthlyInstalments30Days,9,500000,55560,0,55556,,,19-Jul-17,,BusinessLoan,Existing,,,0,,19-Apr-18,No
1.10117E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,49,5700000,5436972,0,0,27-Mar-18,,13-Oct-16,,ConsumerLoan,Existing,,,0,,28-Nov-20,No
1.10114E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,6,800000,0,0,155531,6-Jul-17,,31-Dec-16,6-Jul-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,30-Jun-17,No
1.10118E+17,2.20118E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,600000,0,0,123298,5-Mar-18,,18-Sep-17,5-Mar-18,BusinessLoan,TerminatedAccordingTheContract,,,0,,5-Mar-18,No
1.10118E+17,2.20118E+15,5-Apr-18,TZS,MonthlyInstalments30Days,6,300000,200000,0,50000,11-Jun-18,,11-Dec-17,,BusinessLoan,Existing,,,0,,11-Jun-18,No
1.10114E+17,2.20117E+15,6-Apr-18,TZS,MonthlyInstalments30Days,12,10000000,3782384,0,0,28-Mar-18,,20-Jul-17,,BusinessLoan,Existing,,,0,,20-Jul-18,No
1.10118E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,4,350000,262500,0,87500,,,15-Feb-18,,BusinessLoan,Existing,,,0,,15-Jun-18,No
1.10117E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,6,700000,700000,0,116667,,,14-Mar-18,,BusinessLoan,Existing,,,0,,14-Sep-18,No
1.10114E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,900000,0,0,182069,8-Jun-16,,23-Dec-15,7-Jun-16,BusinessLoan,TerminatedAccordingTheContract,,,0,,8-Jun-16,No
1.10114E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,5000000,7393057,0,0,27-Mar-18,,22-Dec-17,,ConsumerLoan,Existing,,,0,,28-Dec-22,No
1.10114E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,5700000,8174151,0,0,27-Mar-18,,21-Dec-17,,ConsumerLoan,Existing,,,0,,28-Dec-22,No
1.10114E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,48,11200000,7838861,0,0,27-Mar-18,,9-Mar-16,,ConsumerLoan,Existing,,,0,,28-Mar-20,No
1.10115E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,36,1700000,571245,0,82845,9-Apr-18,,1-Dec-15,,ConsumerLoan,Existing,,,0,,1-Dec-18,No
1.10114E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,1,98000,103880,0,0,,,31-Mar-18,,ConsumerLoan,Existing,,,0,,30-Apr-18,No
1.10118E+17,2.20118E+15,19-Apr-18,TZS,MonthlyInstalments30Days,6,300000,300000,0,50000,,,14-Mar-18,,BusinessLoan,Existing,,,0,,14-Sep-18,No
1.10113E+17,2.20114E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,4100000,4127747,0,0,27-Mar-18,,9-Jun-16,,ConsumerLoan,Existing,,,0,,28-Jun-21,No
1.10116E+17,2.20116E+15,30-Apr-18,TZS,MonthlyInstalments30Days,24,1300000,78755,0,81518,13-Apr-18,,2-May-16,,ConsumerLoan,Existing,,,0,,2-May-18,No
1.10115E+17,2.20117E+15,30-Apr-18,TZS,MonthlyInstalments30Days,0,600000,0,0,121379,27-Sep-17,,12-Apr-17,27-Sep-17,BusinessLoan,TerminatedAccordingTheContract,,,0,,27-Sep-17,No
1.10113E+17,2.20113E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,2290000,2909376,0,0,27-Mar-18,,16-Jan-17,,ConsumerLoan,Existing,,,0,,28-Jan-22,No
1.10114E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,1,120000,127200,0,0,,,31-Mar-18,,ConsumerLoan,Existing,,,0,,30-Apr-18,No
1.10116E+17,2.20118E+15,6-Apr-18,TZS,MonthlyInstalments30Days,60,3900000,5924256,0,0,28-Mar-18,,19-Oct-17,,ConsumerLoan,Existing,,,0,,28-Oct-22,No
1.10113E+17,2.20116E+15,6-Apr-18,TZS,MonthlyInstalments30Days,37,6981809,8393263,0,0,29-Mar-18,,28-Nov-17,,ConsumerLoan,Existing,,,0,,28-Dec-20,No
1.10117E+17,2.20118E+15,5-Apr-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,4000,4000,0,4000,1-Jul-18,,30-Dec-17,,BusinessLoan,Existing,,,0,,1-Jul-18,No
1.10116E+17,2.20116E+15,31-May-18,TZS,IrregularInstalments,61,12000000,8470329,0,0,10-May-18,,20-Apr-16,,ConsumerLoan,Existing,,,0,,10-Apr-21,No
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,48,3200000,2517529,0,106103,,,7-Jan-17,7-Jan-21,ConsumerLoan,Existing,,,0,,7-Jan-21,No
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,36,1000000,981074,0,39760,,,6-Mar-18,6-Mar-21,ConsumerLoan,Existing,,,0,,6-Mar-21,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,48,1400000,1289516,0,46420,,,4-Nov-17,4-Nov-21,ConsumerLoan,Existing,,,0,,4-Nov-21,No
1.10113E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,60,2200000,1663827,0,62019,,,28-Jun-16,30-Jun-21,ConsumerLoan,Existing,,,0,,30-Jun-21,No
1.10113E+17,2.20116E+15,31-May-18,TZS,MonthlyInstalments30Days,105,5000000,13260525,0,0,10-May-18,,23-Jul-15,,ConsumerLoan,Existing,,,0,,10-Jul-20,No
1.10113E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,60,20000000,15369539,0,558079,,,16-Jul-16,16-Jul-21,ConsumerLoan,Existing,,,0,,16-Jul-21,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,24,1500000,746156,127226,80057,,,17-Dec-16,17-Dec-18,ConsumerLoan,Existing,,,51,,17-Dec-18,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,72,3200000,3052444,0,86199,,,9-Sep-17,9-Sep-23,ConsumerLoan,Existing,,,0,,9-Sep-23,No
1.10115E+17,2.20115E+15,7-May-18,TZS,MonthlyInstalments30Days,48,5800000,1329167,0,188500,,,20-Mar-15,25-Mar-19,ConsumerLoan,Existing,,,0,,25-Mar-19,No
1.10113E+17,2.20117E+15,10-May-18,TZS,MonthlyInstalments30Days,12,2000000,567358,0,189119,24-Apr-18,,24-Jul-17,,BusinessLoan,Existing,,,0,,24-Jul-18,No
1.10116E+17,2.20116E+15,10-May-18,TZS,MonthlyInstalments30Days,36,6000000,2006834,0,222982,25-Apr-18,,5-Feb-16,,ConsumerLoan,Existing,,,0,,28-Feb-19,No
1.10114E+17,2.20117E+15,10-May-18,TZS,MonthlyInstalments30Days,60,12000000,14582786,0,331427,25-Apr-18,,8-Dec-16,,ConsumerLoan,Existing,,,0,,28-Dec-21,No
1.10114E+17,2.20116E+15,31-May-18,TZS,MonthlyInstalments30Days,60,4000000,3347518,52058,126075,,,14-Jul-16,25-Jun-21,ConsumerLoan,Existing,,,1,,25-Jun-21,No
1.10115E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,48,7100000,3550000,0,242583,,,9-May-16,9-May-20,ConsumerLoan,Existing,,,0,,9-May-20,No
1.10115E+17,2.20115E+15,7-May-18,TZS,MonthlyInstalments30Days,36,4000000,222222,222222,151111,,,6-Feb-15,6-Feb-18,ConsumerLoan,Existing,,,121,,6-Feb-18,Yes
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,36,1100000,1011878,0,43736,,,7-Dec-17,7-Dec-20,ConsumerLoan,Existing,,,0,,7-Dec-20,No
1.10113E+17,2.20118E+15,10-May-18,TZS,MonthlyInstalments30Days,1,100000,105000,0,100000,,,7-May-18,,ConsumerLoan,Existing,,,0,,7-Jun-18,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,6,1000000,486450,486450,196667,,,5-Oct-17,5-Apr-18,BusinessLoan,Existing,,,91,,5-Apr-18,Yes
1.10118E+17,2.20118E+15,7-May-18,TZS,IrregularInstalments,48,1500000,1437500,0,41635,,,17-Jan-18,19-Dec-18,BusinessLoan,Existing,,,0,,19-Dec-18,No
1.10116E+17,2.20116E+15,10-May-18,TZS,MonthlyInstalments30Days,14,2395002,1145625,0,190938,25-Apr-18,,28-Aug-17,,ConsumerLoan,Existing,,,0,,28-Oct-18,No
1.10117E+17,2.20117E+15,10-May-18,TZS,MonthlyInstalments30Days,60,8000000,9721857,0,220951,25-Apr-18,,27-Dec-16,,ConsumerLoan,Existing,,,0,,28-Dec-21,No
1.10113E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,48,8400000,4200000,0,280000,,,23-Apr-16,25-Apr-20,ConsumerLoan,Existing,,,0,,25-Apr-20,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,6,200000,0,0,39333,,,31-Aug-17,28-Feb-18,BusinessLoan,Existing,,,0,,28-Feb-18,No
1.10114E+17,2.20117E+15,7-May-18,TZS,MonthlyInstalments30Days,12,1500000,375000,0,151250,,,20-Jul-17,20-Jul-18,ConsumerLoan,Existing,,,0,,20-Jul-18,No
1.10118E+17,2.20115E+15,7-May-18,TZS,MonthlyInstalments30Days,60,2300000,996667,0,67083,,,18-Jun-15,18-Jun-20,ConsumerLoan,Existing,,,0,,18-Jun-20,No
1.10113E+17,2.20113E+15,10-May-18,TZS,MonthlyInstalments30Days,60,8300000,3414840,0,188851,27-Apr-18,,20-Nov-14,,ConsumerLoan,Existing,,,0,,28-Nov-19,No
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,72,11500000,9744431,0,295816,,,12-Jul-16,28-Jul-22,ConsumerLoan,Existing,,,0,,28-Jul-22,No
1.10113E+17,2.20114E+15,31-May-18,TZS,MonthlyInstalments30Days,60,50000000,20490523,1200305,1555440,,,21-Jul-14,30-Jul-19,ConsumerLoan,Existing,,,7,,30-Jul-19,No
1.10114E+17,2.20116E+15,10-May-18,TZS,MonthlyInstalments30Days,60,12000000,10895032,0,311287,25-Apr-18,,9-Apr-16,,ConsumerLoan,Existing,,,0,,28-Apr-21,No
1.10113E+17,2.20118E+15,10-May-18,TZS,MonthlyInstalments30Days,1,120000,126000,0,120000,,,2-May-18,,ConsumerLoan,Existing,,,0,,2-Jun-18,No
1.10116E+17,2.20116E+15,31-May-18,TZS,MonthlyInstalments30Days,36,5000000,696476,187931,173805,,,24-Aug-15,30-Aug-18,ConsumerLoan,Existing,,,7,,30-Aug-18,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,6,700000,700000,0,141234,,,2-May-18,2-Dec-18,BusinessLoan,Existing,,,0,,2-Dec-18,No
1.10117E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,60,1200000,1123358,0,35222,,,19-Sep-17,19-Sep-22,ConsumerLoan,Existing,,,0,,19-Sep-22,No
1.10113E+17,2.20113E+15,10-May-18,TZS,MonthlyInstalments30Days,60,7100000,6395624,0,188107,25-Apr-18,,2-Mar-16,,ConsumerLoan,Existing,,,0,,28-Mar-21,No
1.10113E+17,2.20114E+15,7-May-18,TZS,MonthlyInstalments30Days,48,4000000,173530,173530,126024,,,13-Feb-14,25-Feb-18,ConsumerLoan,Existing,,,71,,25-Feb-18,No
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,60,5758332,5302893,0,162330,,,29-Nov-17,29-Nov-22,ConsumerLoan,Existing,,,0,,29-Nov-22,No
1.10115E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,48,4500000,3534092,72722,149207,,,16-Feb-17,16-Feb-21,ConsumerLoan,Existing,,,12,,16-Feb-21,No
1.10113E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,60,100589322,76594507,11305403,2925588,,,9-Oct-15,25-Sep-20,ConsumerLoan,Existing,,,6,,25-Sep-20,No
1.10113E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,181,165600000,63245620,0,1122645,,,28-Jan-15,30-Jan-30,MortgageLoan,Existing,,,0,,30-Jan-30,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,6,500000,416667,0,100977,,,24-Mar-18,24-Sep-18,BusinessLoan,Existing,,,0,,24-Sep-18,No
1.10116E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,37,6900000,1531988,0,0,10-May-18,,19-Sep-15,,ConsumerLoan,Existing,,,0,,10-Oct-18,No
1.10115E+17,2.20116E+15,7-May-18,TZS,MonthlyInstalments30Days,28,3397550,1012013,0,164867,,,7-Aug-16,7-Dec-18,ConsumerLoan,Existing,,,0,,7-Dec-18,No
1.10113E+17,2.20117E+15,31-May-18,TZS,MonthlyInstalments30Days,60,36600000,32982132,0,913170,,,17-Aug-17,25-Aug-22,ConsumerLoan,Existing,,,0,,25-Aug-22,No
1.10114E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,46,14976474,5973733,0,444734,,,28-Oct-15,30-Aug-19,ConsumerLoan,Existing,,,0,,30-Aug-19,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,36,1500000,1005031,0,59640,,,7-Jan-17,7-Jan-20,ConsumerLoan,Existing,,,0,,7-Jan-20,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,12,5000000,1798651,131985,504167,,,18-Aug-17,18-Aug-18,ConsumerLoan,Existing,,,19,,18-Aug-18,No
1.10114E+17,2.20118E+15,10-May-18,TZS,MonthlyInstalments30Days,60,9000000,13774433,0,233465,25-Apr-18,,10-Apr-18,,ConsumerLoan,Existing,,,0,,28-Apr-23,No
1.10114E+17,2.20115E+15,10-May-18,TZS,MonthlyInstalments30Days,60,5300000,3095458,0,134585,25-Apr-18,,9-Apr-15,,ConsumerLoan,Existing,,,0,,28-Apr-20,No
1.10113E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,36,20000000,4566213,4566213,855379,6-Jun-43,,30-Jan-15,30-Jan-18,ConsumerLoan,Existing,,,185,,30-Jan-18,Yes
1.10116E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,12,10000000,2500000,0,1008333,,,27-Jul-17,27-Jul-18,ConsumerLoan,Existing,,,0,,27-Jul-18,No
1.10117E+17,2.20118E+15,10-May-18,TZS,MonthlyInstalments30Days,12,600000,385056,0,55008,25-Apr-18,,13-Nov-17,,ConsumerLoan,Existing,,,0,,25-Nov-18,No
1.10116E+17,2.20116E+15,31-May-18,TZS,MonthlyInstalments30Days,60,15000000,10332384,87212,436062,,,11-Dec-15,25-Nov-20,ConsumerLoan,Existing,,,36,,25-Nov-20,No
1.10113E+17,2.20114E+15,31-May-18,TZS,MonthlyInstalments30Days,60,86588107,36385432,708046,2533789,,,12-Sep-14,25-Sep-19,ConsumerLoan,Existing,,,36,,25-Sep-19,No
1.10113E+17,2.20115E+15,31-May-18,TZS,MonthlyInstalments30Days,60,12000000,5465128,0,350493,,,25-Nov-14,30-Nov-19,ConsumerLoan,Existing,,,0,,30-Nov-19,No
1.10117E+17,2.20117E+15,10-May-18,TZS,MonthlyInstalments30Days,36,7500000,3344722,0,278727,25-Apr-18,,14-May-16,,ConsumerLoan,Existing,,,0,,28-May-19,No
1.10115E+17,2.20117E+15,7-May-18,TZS,MonthlyInstalments30Days,48,2400000,1627430,0,79577,,,28-Jul-16,28-Jul-20,ConsumerLoan,Existing,,,0,,28-Jul-20,No
1.10114E+17,2.20117E+15,7-May-18,TZS,MonthlyInstalments30Days,72,30000000,27925971,0,789805,,,24-Jun-17,24-Jun-23,ConsumerLoan,Existing,,,0,,24-Jun-23,No
1.10117E+17,2.20118E+15,10-May-18,TZS,MonthlyInstalments30Days,12,6000000,6773495,0,564458,,,13-Apr-18,,BusinessLoan,Existing,,,0,,13-Apr-19,No
1.10114E+17,2.20114E+15,31-May-18,TZS,AtTheFinalDayOfThePeriodOfContract,1,486492,486492,486492,486492,,,20-Nov-13,8-Jun-18,ConsumerLoan,Existing,,,,,8-Jun-18,No
1.10113E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,60,11000000,8807029,0,310095,,,19-Sep-16,25-Sep-21,ConsumerLoan,Existing,,,0,,25-Sep-21,No
1.10118E+17,2.20118E+15,7-May-18,TZS,MonthlyInstalments30Days,72,9300000,6070833,0,245417,,,16-Mar-16,16-Mar-22,ConsumerLoan,Existing,,,0,,16-Mar-22,No
1.10117E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,6,200000,0,36807,0,18-Dec-17,,19-Jun-17,19-Dec-17,OtherInstalmentOperation,Existing,,,29,,19-Dec-17,No
1.10117E+17,2.20117E+15,8-Jan-18,TZS,MonthlyInstalments30Days,18,3015000,2705883,0,195261,27-Dec-17,,7-Nov-17,1-May-19,ConsumerLoan,Existing,,,0,,1-May-19,No
1.10117E+17,2.20113E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,12500000,5713521,0,317418,28-Dec-17,,8-Jul-14,,ConsumerLoan,Existing,,,0,,28-Jul-19,No
1.10113E+17,2.20116E+15,2-Jan-18,TZS,MonthlyInstalments30Days,12,1000000,0,175741,0,25-Sep-17,,3-May-16,3-May-17,BusinessLoan,Existing,,,274,,3-May-17,Yes
1.10114E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,6,600000,110422,76916,110422,21-Dec-17,,11-Jul-17,,OtherInstalmentOperation,Existing,,,22,,11-Jan-18,No
1.10116E+17,2.20116E+15,11-Jan-18,TZS,MonthlyInstalments30Days,9,1200000,0,0,169333,8-Dec-16,,7-Mar-16,7-Dec-16,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,7-Dec-16,No
1.10114E+17,2.20114E+15,2-Jan-18,TZS,MonthlyInstalments30Days,48,4500000,660937,0,132188,28-Dec-17,,17-Jun-14,,ConsumerLoan,Existing,,,0,,28-Jun-18,No
1.10116E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,8,300000,267718,0,33650,20-Dec-17,,17-Nov-17,,OtherInstalmentOperation,Existing,,,3,,17-Jul-18,No
1.10114E+17,2.20113E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,10000000,9802737,0,264939,28-Dec-17,,8-Jan-16,,ConsumerLoan,Existing,,,0,,28-Jan-21,No
1.10115E+17,2.20117E+15,11-Jan-18,TZS,MonthlyInstalments30Days,12,7000000,0,0,700000,3-May-17,,31-Dec-16,31-Dec-17,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,31-Dec-17,No
1.10114E+17,2.20113E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,10000000,12980889,0,276189,28-Dec-17,,18-Nov-16,,ConsumerLoan,Existing,,,0,,28-Nov-21,No
1.10116E+17,2.20116E+15,31-Jan-18,TZS,MonthlyInstalments30Days,60,4200000,3383562,0,120195,5-Jan-18,,8-Mar-16,,ConsumerLoan,Existing,,,0,,5-May-21,No
1.10115E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,10300000,15571083,0,267188,28-Dec-17,,21-Nov-17,,ConsumerLoan,Existing,,,0,,28-Nov-22,No
1.10113E+17,2.20115E+15,11-Jan-18,TZS,MonthlyInstalments30Days,8,1000000,0,0,155150,14-Sep-15,,20-Jan-15,20-Sep-15,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,20-Sep-15,No
1.10115E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,18,4000000,2908670,0,202735,27-Dec-17,,23-Jun-17,,BusinessLoan,Existing,,,0,,23-Dec-18,No
1.10114E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,6,1000000,184037,0,184037,5-Dec-17,,5-Jul-17,,OtherInstalmentOperation,Existing,,,0,,5-Jan-18,No
1.10113E+17,2.20114E+15,31-Jan-18,TZS,MonthlyInstalments30Days,60,3541141,2812305,1704665,93819,31-Jan-18,,4-Nov-13,,ConsumerLoan,Existing,,,549,,30-Nov-18,Yes
1.10114E+17,2.20115E+15,11-Jan-18,TZS,MonthlyInstalments30Days,6,1500000,0,0,295000,18-Mar-16,,17-Sep-15,17-Mar-16,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,17-Mar-16,No
1.10115E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,24,160000000,127411711,0,5838790,29-Dec-17,,30-Jun-17,,OtherInstalmentOperation,Existing,,,0,,29-Jun-19,No
1.10115E+17,2.20115E+15,11-Jan-18,TZS,MonthlyInstalments30Days,12,2000000,0,0,193333,27-Jul-15,,26-Jul-14,26-Jul-15,OtherInstalmentOperation,TerminatedAccordingTheContract,,,0,,26-Jul-15,No
1.10116E+17,2.20116E+15,2-Jan-18,TZS,MonthlyInstalments30Days,36,6000000,3790686,0,222982,28-Dec-17,,4-Jun-16,,ConsumerLoan,Existing,,,0,,28-Jun-19,No
1.10113E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,6900000,9147384,0,190570,28-Dec-17,,23-Dec-16,,ConsumerLoan,Existing,,,0,,28-Dec-21,No
1.10113E+17,2.20116E+15,8-Jan-18,TZS,MonthlyInstalments30Days,60,80000000,64953631,0,2209513,28-Dec-17,,4-Aug-16,1-Aug-21,ConsumerLoan,Existing,,,0,,1-Aug-21,No
1.10113E+17,2.20115E+15,31-Jan-18,TZS,MonthlyInstalments30Days,60,6249072,1088516,0,165562,31-Jan-18,,6-Aug-13,,ConsumerLoan,Existing,,,0,,31-Aug-18,No
1.10114E+17,2.20114E+15,11-Jan-18,TZS,MonthlyInstalments30Days,18,4000000,0,0,265556,5-Aug-15,,17-Sep-14,30-Mar-16,ConsumerLoan,TerminatedAccordingTheContract,,,0,,30-Mar-16,No
1.10116E+17,2.20117E+15,8-Jan-18,TZS,MonthlyInstalments30Days,48,13400000,12634563,0,414940,27-Dec-17,,31-Aug-17,1-Sep-21,ConsumerLoan,Existing,,,0,,1-Sep-21,No
1.10115E+17,2.20117E+15,8-Jan-18,TZS,MonthlyInstalments30Days,61,8360000,7969564,0,239438,29-Dec-17,,30-Aug-17,5-Sep-22,ConsumerLoan,Existing,,,0,,5-Sep-22,No
1.10113E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,4200000,6537019,0,108950,,,28-Dec-17,,ConsumerLoan,Existing,,,0,,28-Jan-23,No
1.10114E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,12,650000,417097,0,59585,25-Dec-17,,11-Jul-17,,ConsumerLoan,Existing,,,0,,22-Jul-18,No
1.10113E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,36,3000000,2118324,0,111491,28-Dec-17,,12-Aug-16,,ConsumerLoan,Existing,,,0,,28-Aug-19,No
1.10117E+17,2.20115E+15,2-Jan-18,TZS,MonthlyInstalments30Days,49,4500000,279438,0,130342,28-Dec-17,,22-Feb-14,,ConsumerLoan,Existing,,,0,,28-Mar-18,No
1.10114E+17,2.20117E+15,31-Jan-18,TZS,MonthlyInstalments30Days,1,8469583,0,8469583,8469583,14-Aug-17,,14-Aug-17,,ConsumerLoan,Existing,,,169,,15-Aug-17,Yes
1.10113E+17,2.20117E+15,2-Jan-18,TZS,MonthlyInstalments30Days,12,5000000,2363990,0,472798,23-Dec-17,,17-May-17,,BusinessLoan,Existing,,,0,,17-May-18,No
1.10113E+17,2.20118E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,10100000,15457974,0,262000,28-Dec-17,,15-Dec-17,,ConsumerLoan,Existing,,,0,,28-Dec-22,No
1.10114E+17,2.20115E+15,2-Jan-18,TZS,MonthlyInstalments30Days,60,3500000,2844064,0,88877,28-Dec-17,,9-Sep-15,,ConsumerLoan,Existing,,,0,,28-Sep-20,No
1.10114E+17,2.20113E+15,31-Jan-18,TZS,MonthlyInstalments30Days,36,1500000,1386400,1386400,65400,26-Mar-14,,30-Oct-12,30-Sep-15,BusinessLoan,Existing,,,0,,30-Sep-15,No
